Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
85175 ; 2946225.301 ; 0.3166 ; 0.4512 ; 15.70 ; 7.33 ; 5420 ; 2764 ; 0.29 ; 0.000 ; 0.000 ; 
85176 ; 2946258.856 ; 0.3200 ; 0.4486 ; 15.05 ; 7.38 ; 5315 ; 2744 ; 0.30 ; 0.000 ; 0.000 ; 
85177 ; 2946293.249 ; 0.3225 ; 0.4500 ; 15.05 ; 7.20 ; 5232 ; 2713 ; 0.32 ; 0.000 ; 0.000 ; 
85178 ; 2946327.013 ; 0.3239 ; 0.4558 ; 14.65 ; 7.11 ; 5165 ; 2703 ; 0.31 ; 0.000 ; 0.000 ; 
85179 ; 2946361.826 ; 0.3253 ; 0.4581 ; 14.79 ; 7.14 ; 5135 ; 2673 ; 0.32 ; 0.000 ; 0.000 ; 
85180 ; 2946394.751 ; 0.3294 ; 0.4594 ; 14.48 ; 7.13 ; 5111 ; 2648 ; 0.31 ; 0.000 ; 0.000 ; 
85181 ; 2946429.354 ; 0.3325 ; 0.4595 ; 14.63 ; 7.06 ; 5092 ; 2624 ; 0.32 ; 0.000 ; 0.000 ; 
85182 ; 2946463.747 ; 0.3350 ; 0.4600 ; 14.36 ; 7.00 ; 5076 ; 2623 ; 0.30 ; 0.000 ; 0.000 ; 
85183 ; 2946497.931 ; 0.3370 ; 0.4592 ; 14.32 ; 7.04 ; 5064 ; 2613 ; 0.30 ; 0.000 ; 0.000 ; 
85184 ; 2946534.631 ; 0.3404 ; 0.4645 ; 13.98 ; 7.02 ; 5006 ; 2606 ; 0.30 ; 0.000 ; 0.000 ; 
85185 ; 2946567.976 ; 0.3413 ; 0.4638 ; 13.85 ; 6.99 ; 4959 ; 2637 ; 0.30 ; 0.000 ; 0.000 ; 
85186 ; 2946601.950 ; 0.3414 ; 0.4609 ; 13.75 ; 7.05 ; 4922 ; 2640 ; 0.28 ; 0.000 ; 0.000 ; 
85187 ; 2946634.665 ; 0.3418 ; 0.4629 ; 13.67 ; 7.00 ; 4893 ; 2642 ; 0.28 ; 0.000 ; 0.000 ; 
85188 ; 2946669.058 ; 0.3500 ; 0.4727 ; 13.69 ; 7.17 ; 4869 ; 2678 ; 0.26 ; 0.000 ; 0.000 ; 
85189 ; 2946703.871 ; 0.3523 ; 0.4810 ; 14.29 ; 7.81 ; 4900 ; 2950 ; 0.26 ; 0.000 ; 0.000 ; 
85190 ; 2946745.185 ; 0.3547 ; 0.4885 ; 14.14 ; 7.74 ; 4924 ; 2907 ; 0.24 ; 0.000 ; 0.000 ; 
85191 ; 2946777.901 ; 0.3486 ; 0.4752 ; 14.16 ; 7.63 ; 4944 ; 2853 ; 0.29 ; 0.000 ; 0.000 ; 
85192 ; 2946810.407 ; 0.3428 ; 0.4685 ; 14.23 ; 7.44 ; 4960 ; 2801 ; 0.26 ; 0.000 ; 0.000 ; 
85193 ; 2946842.073 ; 0.3395 ; 0.4722 ; 14.50 ; 7.40 ; 4973 ; 2802 ; 0.26 ; 0.000 ; 0.000 ; 
85194 ; 2946873.740 ; 0.3372 ; 0.4688 ; 14.36 ; 7.48 ; 5054 ; 2799 ; 0.26 ; 0.000 ; 0.000 ; 
85195 ; 2946906.666 ; 0.3368 ; 0.4674 ; 14.77 ; 7.46 ; 5119 ; 2801 ; 0.28 ; 0.000 ; 0.000 ; 
85196 ; 2946940.640 ; 0.3398 ; 0.4715 ; 14.89 ; 7.54 ; 5170 ; 2791 ; 0.30 ; 0.000 ; 0.000 ; 
85197 ; 2946975.662 ; 0.3419 ; 0.4740 ; 14.86 ; 7.42 ; 5211 ; 2765 ; 0.29 ; 0.000 ; 0.000 ; 
85198 ; 2947010.265 ; 0.3452 ; 0.4778 ; 15.29 ; 7.33 ; 5243 ; 2742 ; 0.30 ; 0.000 ; 0.000 ; 
85199 ; 2947049.692 ; 0.3509 ; 0.4892 ; 14.17 ; 7.33 ; 5146 ; 2700 ; 0.27 ; 0.000 ; 0.000 ; 
85200 ; 2947082.197 ; 0.3543 ; 0.4932 ; 14.06 ; 7.19 ; 5069 ; 2662 ; 0.29 ; 0.000 ; 0.000 ; 
85201 ; 2947114.494 ; 0.3578 ; 0.5011 ; 13.97 ; 8.04 ; 5008 ; 2984 ; 0.25 ; 0.000 ; 0.000 ; 
85202 ; 2947149.935 ; 0.3617 ; 0.5076 ; 14.03 ; 8.81 ; 4959 ; 3266 ; 0.24 ; 0.000 ; 0.000 ; 
85203 ; 2947184.538 ; 0.3615 ; 0.5165 ; 13.91 ; 8.35 ; 4920 ; 3508 ; 0.24 ; 0.000 ; 0.000 ; 
85204 ; 2947218.512 ; 0.3602 ; 0.5222 ; 13.22 ; 7.61 ; 4772 ; 3238 ; 0.23 ; 0.000 ; 0.000 ; 
85205 ; 2947252.486 ; 0.3545 ; 0.5164 ; 13.11 ; 8.37 ; 4654 ; 3524 ; 0.25 ; 0.000 ; 0.000 ; 
85206 ; 2947286.041 ; 0.3442 ; 0.5017 ; 12.85 ; 8.94 ; 4559 ; 3767 ; 0.26 ; 0.000 ; 0.000 ; 
85207 ; 2947319.595 ; 0.3334 ; 0.4929 ; 12.86 ; 9.42 ; 4484 ; 3971 ; 0.27 ; 0.000 ; 0.000 ; 
85208 ; 2947355.037 ; 0.3241 ; 0.5186 ; 10.00 ; 9.75 ; 2758 ; 4139 ; 0.20 ; 0.000 ; 0.000 ; 
85209 ; 2947389.220 ; 0.3151 ; 0.5495 ; 11.34 ; 8.69 ; 3040 ; 3706 ; 0.16 ; 0.000 ; 0.000 ; 
85210 ; 2947422.985 ; 0.3012 ; 0.5283 ; 9.95 ; 8.08 ; 3499 ; 3454 ; 0.27 ; 0.000 ; 0.000 ; 
85211 ; 2947458.426 ; 0.3005 ; 0.5451 ; 12.14 ; 7.80 ; 3879 ; 3234 ; 0.16 ; 0.000 ; 0.000 ; 
85212 ; 2947491.981 ; 0.3033 ; 0.5712 ; 11.82 ; 7.40 ; 4186 ; 3096 ; 0.20 ; 0.000 ; 0.000 ; 
85213 ; 2947526.164 ; 0.3051 ; 0.5634 ; 12.54 ; 8.20 ; 4382 ; 2995 ; 0.24 ; 0.000 ; 0.000 ; 
85214 ; 2947559.929 ; 0.3113 ; 0.5683 ; 12.97 ; 7.20 ; 4500 ; 2920 ; 0.20 ; 0.000 ; 0.000 ; 
85215 ; 2947592.854 ; 0.3178 ; 0.5758 ; 13.12 ; 7.00 ; 4596 ; 2873 ; 0.20 ; 0.000 ; 0.000 ; 
85216 ; 2947626.828 ; 0.3226 ; 0.5727 ; 13.30 ; 6.93 ; 4675 ; 2820 ; 0.22 ; 0.000 ; 0.000 ; 
85217 ; 2947672.965 ; 0.3176 ; 0.5610 ; 13.66 ; 8.55 ; 4738 ; 3543 ; 0.23 ; 0.000 ; 0.000 ; 
85218 ; 2947706.520 ; 0.3026 ; 0.5380 ; 17.89 ; 9.60 ; 4850 ; 3958 ; 0.26 ; 0.000 ; 0.000 ; 
85219 ; 2947737.977 ; 0.3035 ; 0.5724 ; 19.36 ; 10.37 ; 4914 ; 4172 ; 0.21 ; 0.000 ; 0.000 ; 
85220 ; 2947771.322 ; 0.3140 ; 0.6206 ; 13.26 ; 5.71 ; 4799 ; 2380 ; 0.18 ; 0.000 ; 0.000 ; 
85221 ; 2947803.827 ; 0.3280 ; 0.6389 ; 16.90 ; 5.66 ; 4734 ; 2359 ; 0.20 ; 0.000 ; 0.000 ; 
85222 ; 2947835.704 ; 0.3312 ; 0.6349 ; 13.38 ; 5.63 ; 4697 ; 2369 ; 0.20 ; 0.000 ; 0.000 ; 
85223 ; 2947868.420 ; 0.3315 ; 0.6336 ; 14.51 ; 5.63 ; 4688 ; 2361 ; 0.20 ; 0.000 ; 0.000 ; 
85224 ; 2947902.394 ; 0.3309 ; 0.6253 ; 13.78 ; 5.72 ; 4701 ; 2366 ; 0.23 ; 0.000 ; 0.000 ; 
85225 ; 2947935.948 ; 0.3311 ; 0.6273 ; 14.04 ; 5.69 ; 4711 ; 2356 ; 0.20 ; 0.000 ; 0.000 ; 
85226 ; 2947978.730 ; 0.3309 ; 0.6314 ; 15.88 ; 5.73 ; 4719 ; 2389 ; 0.16 ; 0.000 ; 0.000 ; 
85227 ; 2948008.719 ; 0.3323 ; 0.6355 ; 15.27 ; 5.71 ; 4726 ; 2374 ; 0.17 ; 0.000 ; 0.000 ; 
85228 ; 2948041.435 ; 0.3346 ; 0.6386 ; 14.98 ; 5.71 ; 4731 ; 2371 ; 0.16 ; 0.000 ; 0.000 ; 
85229 ; 2948072.892 ; 0.3378 ; 0.6416 ; 15.23 ; 5.79 ; 4757 ; 2360 ; 0.15 ; 0.000 ; 0.000 ; 
85230 ; 2948106.027 ; 0.3413 ; 0.6446 ; 15.41 ; 5.70 ; 4779 ; 2354 ; 0.18 ; 0.000 ; 0.000 ; 
85231 ; 2948140.840 ; 0.3444 ; 0.6453 ; 15.78 ; 5.70 ; 4796 ; 2355 ; 0.19 ; 0.000 ; 0.000 ; 
85232 ; 2948175.023 ; 0.3488 ; 0.6443 ; 16.09 ; 5.84 ; 4809 ; 2394 ; 0.18 ; 0.000 ; 0.000 ; 
85233 ; 2948208.578 ; 0.3531 ; 0.6431 ; 16.06 ; 5.78 ; 4820 ; 2385 ; 0.18 ; 0.000 ; 0.000 ; 
85234 ; 2948242.552 ; 0.3529 ; 0.6291 ; 13.80 ; 5.73 ; 4761 ; 2391 ; 0.22 ; 0.000 ; 0.000 ; 
85235 ; 2948277.155 ; 0.3535 ; 0.6127 ; 13.65 ; 5.79 ; 4713 ; 2405 ; 0.24 ; 0.000 ; 0.000 ; 
85236 ; 2948312.387 ; 0.3554 ; 0.6035 ; 13.63 ; 5.71 ; 4675 ; 2406 ; 0.24 ; 0.000 ; 0.000 ; 
85237 ; 2948346.361 ; 0.3573 ; 0.5978 ; 13.44 ; 5.75 ; 4645 ; 2394 ; 0.23 ; 0.000 ; 0.000 ; 
85238 ; 2948379.286 ; 0.3580 ; 0.5933 ; 13.47 ; 5.77 ; 4621 ; 2400 ; 0.22 ; 0.000 ; 0.000 ; 
85239 ; 2948415.147 ; 0.3621 ; 0.6022 ; 15.25 ; 5.77 ; 4601 ; 2399 ; 0.17 ; 0.000 ; 0.000 ; 
85240 ; 2948449.331 ; 0.3631 ; 0.6098 ; 15.18 ; 5.71 ; 4586 ; 2388 ; 0.18 ; 0.000 ; 0.000 ; 
85241 ; 2948483.305 ; 0.3640 ; 0.6151 ; 14.86 ; 5.78 ; 4573 ; 2386 ; 0.19 ; 0.000 ; 0.000 ; 
85242 ; 2948517.279 ; 0.3630 ; 0.6215 ; 14.96 ; 5.73 ; 4564 ; 2365 ; 0.18 ; 0.000 ; 0.000 ; 
85243 ; 2948551.043 ; 0.3605 ; 0.6273 ; 15.21 ; 5.76 ; 4556 ; 2357 ; 0.17 ; 0.000 ; 0.000 ; 
85244 ; 2948585.017 ; 0.3593 ; 0.6324 ; 14.64 ; 5.74 ; 4569 ; 2347 ; 0.17 ; 0.000 ; 0.000 ; 
85245 ; 2948618.990 ; 0.3591 ; 0.6366 ; 14.46 ; 5.73 ; 4579 ; 2342 ; 0.18 ; 0.000 ; 0.000 ; 
85246 ; 2948654.432 ; 0.3566 ; 0.6269 ; 13.11 ; 5.62 ; 4588 ; 2311 ; 0.22 ; 0.000 ; 0.000 ; 
85247 ; 2948687.567 ; 0.3534 ; 0.6125 ; 13.02 ; 5.67 ; 4594 ; 2338 ; 0.21 ; 0.000 ; 0.000 ; 
85248 ; 2948720.493 ; 0.3529 ; 0.6031 ; 13.12 ; 5.71 ; 4599 ; 2320 ; 0.24 ; 0.000 ; 0.000 ; 
85249 ; 2948755.305 ; 0.3553 ; 0.6126 ; 15.04 ; 5.69 ; 4584 ; 2301 ; 0.17 ; 0.000 ; 0.000 ; 
85250 ; 2948790.328 ; 0.3579 ; 0.6210 ; 15.09 ; 5.68 ; 4573 ; 2298 ; 0.16 ; 0.000 ; 0.000 ; 
85251 ; 2948823.882 ; 0.3571 ; 0.6156 ; 12.82 ; 5.63 ; 4563 ; 2278 ; 0.22 ; 0.000 ; 0.000 ; 
85252 ; 2948858.905 ; 0.3560 ; 0.6071 ; 12.90 ; 5.58 ; 4555 ; 2267 ; 0.22 ; 0.000 ; 0.000 ; 
85253 ; 2948904.622 ; 0.3573 ; 0.6006 ; 12.96 ; 5.59 ; 4549 ; 2253 ; 0.21 ; 0.000 ; 0.000 ; 
85254 ; 2948937.338 ; 0.3590 ; 0.5958 ; 12.62 ; 5.53 ; 4496 ; 2235 ; 0.22 ; 0.000 ; 0.000 ; 
85255 ; 2948969.424 ; 0.3640 ; 0.6016 ; 14.08 ; 5.62 ; 4454 ; 2249 ; 0.15 ; 0.000 ; 0.000 ; 
85256 ; 2949002.140 ; 0.3683 ; 0.6078 ; 12.20 ; 3.91 ; 4421 ; 1523 ; 0.18 ; 0.000 ; 0.000 ; 
85257 ; 2949034.017 ; 0.3702 ; 0.6104 ; 12.03 ; 4.12 ; 4394 ; 1639 ; 0.21 ; 0.000 ; 0.000 ; 
85258 ; 2949066.523 ; 0.3697 ; 0.6129 ; 11.99 ; 4.87 ; 4373 ; 1925 ; 0.19 ; 0.000 ; 0.000 ; 
85259 ; 2949097.770 ; 0.3640 ; 0.6034 ; 11.88 ; 4.74 ; 4334 ; 1926 ; 0.23 ; 0.000 ; 0.000 ; 
85260 ; 2949132.793 ; 0.3596 ; 0.5994 ; 11.73 ; 4.85 ; 4303 ; 1978 ; 0.22 ; 0.000 ; 0.000 ; 
85261 ; 2949167.605 ; 0.3602 ; 0.6033 ; 11.83 ; 5.01 ; 4278 ; 1998 ; 0.18 ; 0.000 ; 0.000 ; 
85262 ; 2949201.579 ; 0.3591 ; 0.6037 ; 11.60 ; 5.48 ; 4258 ; 2225 ; 0.18 ; 0.000 ; 0.000 ; 
85263 ; 2949237.650 ; 0.3588 ; 0.6075 ; 11.72 ; 5.53 ; 4242 ; 2242 ; 0.20 ; 0.000 ; 0.000 ; 
85264 ; 2949270.995 ; 0.3533 ; 0.5902 ; 11.74 ; 5.43 ; 4185 ; 2205 ; 0.26 ; 0.000 ; 0.000 ; 
85265 ; 2949305.598 ; 0.3471 ; 0.5696 ; 11.54 ; 5.37 ; 4140 ; 2184 ; 0.26 ; 0.000 ; 0.000 ; 
85266 ; 2949339.782 ; 0.3422 ; 0.5478 ; 11.36 ; 3.86 ; 4103 ; 1522 ; 0.26 ; 0.000 ; 0.000 ; 
85267 ; 2949374.594 ; 0.3388 ; 0.5324 ; 11.37 ; 3.50 ; 4074 ; 1418 ; 0.25 ; 0.000 ; 0.000 ; 
85268 ; 2949408.568 ; 0.3468 ; 0.5500 ; 11.95 ; 3.80 ; 4051 ; 1545 ; 0.22 ; 0.000 ; 0.000 ; 
85269 ; 2949443.171 ; 0.3597 ; 0.5741 ; 14.39 ; 3.35 ; 4101 ; 1366 ; 0.19 ; 0.000 ; 0.000 ; 
85270 ; 2949477.355 ; 0.3648 ; 0.5881 ; 14.44 ; 3.92 ; 4141 ; 1620 ; 0.19 ; 0.000 ; 0.000 ; 
85271 ; 2949509.441 ; 0.3441 ; 0.5889 ; 14.74 ; 4.69 ; 4173 ; 1933 ; 0.22 ; 0.000 ; 0.000 ; 
85272 ; 2949543.625 ; 0.3414 ; 0.5845 ; 14.87 ; 5.42 ; 4198 ; 2259 ; 0.21 ; 0.000 ; 0.000 ; 
85273 ; 2949577.599 ; 0.3274 ; 0.5856 ; 14.97 ; 6.07 ; 4219 ; 2569 ; 0.23 ; 0.000 ; 0.000 ; 
85274 ; 2949611.572 ; 0.3149 ; 0.5918 ; 14.69 ; 6.03 ; 4303 ; 2523 ; 0.21 ; 0.000 ; 0.000 ; 
85275 ; 2949646.805 ; 0.3160 ; 0.5922 ; 15.55 ; 4.94 ; 4403 ; 2105 ; 0.20 ; 0.000 ; 0.000 ; 
85276 ; 2949680.569 ; 0.3205 ; 0.5987 ; 16.48 ; 5.50 ; 4507 ; 2248 ; 0.18 ; 0.000 ; 0.000 ; 
85277 ; 2949714.962 ; 0.3191 ; 0.6113 ; 16.33 ; 5.60 ; 4837 ; 2286 ; 0.17 ; 0.000 ; 0.000 ; 
85278 ; 2949747.887 ; 0.3121 ; 0.6042 ; 12.30 ; 5.51 ; 5026 ; 2215 ; 0.22 ; 0.000 ; 0.000 ; 
85279 ; 2949785.426 ; 0.3090 ; 0.5986 ; 13.84 ; 5.12 ; 5133 ; 2082 ; 0.22 ; 0.000 ; 0.000 ; 
85280 ; 2949816.464 ; 0.3185 ; 0.6180 ; 14.21 ; 4.50 ; 4903 ; 1801 ; 0.18 ; 0.000 ; 0.000 ; 
85281 ; 2949851.487 ; 0.3347 ; 0.6305 ; 13.47 ; 5.23 ; 4800 ; 2055 ; 0.12 ; 0.000 ; 0.000 ; 
85282 ; 2949885.041 ; 0.3397 ; 0.6384 ; 15.84 ; 5.22 ; 4790 ; 2045 ; 0.18 ; 0.000 ; 0.000 ; 
85283 ; 2949928.452 ; 0.3355 ; 0.6465 ; 15.91 ; 5.98 ; 4782 ; 2391 ; 0.18 ; 0.000 ; 0.000 ; 
85284 ; 2949960.748 ; 0.3417 ; 0.6314 ; 13.16 ; 6.40 ; 4829 ; 2271 ; 0.19 ; 0.000 ; 0.000 ; 
85285 ; 2950001.223 ; 0.3481 ; 0.6043 ; 15.65 ; 5.81 ; 4866 ; 2085 ; 0.22 ; 0.000 ; 0.000 ; 
85286 ; 2950031.842 ; 0.3501 ; 0.5858 ; 13.06 ; 5.12 ; 4632 ; 1822 ; 0.05 ; 0.000 ; 0.000 ; 
85287 ; 2950073.156 ; 0.3650 ; 0.6423 ; 12.70 ; 3.90 ; 4494 ; 1421 ; 0.23 ; 0.000 ; 0.000 ; 
85288 ; 2950091.401 ; 0.3818 ; 0.7051 ; 12.39 ; 2.84 ; 4414 ; 1056 ; 0.22 ; 0.000 ; 0.000 ; 
85289 ; 2950125.584 ; 0.3833 ; 0.7157 ; 12.60 ; 2.83 ; 4413 ; 1059 ; 0.21 ; 0.000 ; 0.000 ; 
85290 ; 2950160.397 ; 0.3843 ; 0.7194 ; 12.70 ; 2.58 ; 4412 ; 1096 ; 0.19 ; 0.000 ; 0.000 ; 
85291 ; 2950194.371 ; 0.3833 ; 0.7192 ; 12.59 ; 2.69 ; 4412 ; 1162 ; 0.19 ; 0.000 ; 0.000 ; 
85292 ; 2950227.925 ; 0.3791 ; 0.7110 ; 12.51 ; 3.28 ; 4412 ; 1380 ; 0.20 ; 0.000 ; 0.000 ; 
85293 ; 2950262.528 ; 0.3736 ; 0.6942 ; 12.52 ; 4.47 ; 4411 ; 1664 ; 0.22 ; 0.000 ; 0.000 ; 
85294 ; 2950297.970 ; 0.3657 ; 0.6730 ; 13.09 ; 5.45 ; 4437 ; 2001 ; 0.26 ; 0.000 ; 0.000 ; 
85295 ; 2950334.880 ; 0.3577 ; 0.6510 ; 13.16 ; 5.14 ; 4458 ; 1914 ; 0.27 ; 0.000 ; 0.000 ; 
85296 ; 2950368.435 ; 0.3491 ; 0.6339 ; 13.21 ; 5.32 ; 4474 ; 2235 ; 0.26 ; 0.000 ; 0.000 ; 
85297 ; 2950401.570 ; 0.3429 ; 0.6111 ; 14.41 ; 4.35 ; 4487 ; 1639 ; 0.27 ; 0.000 ; 0.000 ; 
85298 ; 2950434.914 ; 0.3392 ; 0.6004 ; 14.41 ; 3.59 ; 4497 ; 1520 ; 0.25 ; 0.000 ; 0.000 ; 
85299 ; 2950468.259 ; 0.3354 ; 0.5946 ; 13.07 ; 4.55 ; 4528 ; 1887 ; 0.23 ; 0.000 ; 0.000 ; 
85300 ; 2950502.443 ; 0.3327 ; 0.5837 ; 13.16 ; 3.97 ; 4554 ; 1488 ; 0.25 ; 0.000 ; 0.000 ; 
85301 ; 2950536.416 ; 0.3297 ; 0.5813 ; 15.43 ; 3.63 ; 4574 ; 1379 ; 0.24 ; 0.000 ; 0.000 ; 
85302 ; 2950569.132 ; 0.3282 ; 0.5759 ; 16.47 ; 3.83 ; 4590 ; 1431 ; 0.24 ; 0.000 ; 0.000 ; 
85303 ; 2950602.477 ; 0.3307 ; 0.5760 ; 16.44 ; 3.46 ; 4603 ; 1300 ; 0.24 ; 0.000 ; 0.000 ; 
85304 ; 2950637.080 ; 0.3379 ; 0.5801 ; 16.09 ; 4.09 ; 4566 ; 1530 ; 0.25 ; 0.000 ; 0.000 ; 
85305 ; 2950670.844 ; 0.3464 ; 0.5826 ; 13.09 ; 3.45 ; 4536 ; 1263 ; 0.24 ; 0.000 ; 0.000 ; 
85306 ; 2950705.027 ; 0.3497 ; 0.5869 ; 12.80 ; 2.91 ; 4512 ; 1099 ; 0.25 ; 0.000 ; 0.000 ; 
85307 ; 2950739.421 ; 0.3468 ; 0.5879 ; 12.84 ; 3.63 ; 4493 ; 1392 ; 0.27 ; 0.000 ; 0.000 ; 
85308 ; 2950774.653 ; 0.3417 ; 0.5847 ; 12.88 ; 5.05 ; 4478 ; 1892 ; 0.29 ; 0.000 ; 0.000 ; 
85309 ; 2950809.675 ; 0.3387 ; 0.5850 ; 12.97 ; 3.90 ; 4537 ; 1502 ; 0.26 ; 0.000 ; 0.000 ; 
85310 ; 2950845.537 ; 0.3314 ; 0.5863 ; 13.12 ; 3.99 ; 4584 ; 1539 ; 0.29 ; 0.000 ; 0.000 ; 
85311 ; 2950877.623 ; 0.3248 ; 0.5820 ; 13.55 ; 3.48 ; 4622 ; 1331 ; 0.31 ; 0.000 ; 0.000 ; 
85312 ; 2950922.083 ; 0.3210 ; 0.5779 ; 13.87 ; 3.49 ; 4652 ; 1328 ; 0.32 ; 0.000 ; 0.000 ; 
85313 ; 2950954.798 ; 0.3208 ; 0.5787 ; 13.27 ; 3.64 ; 4677 ; 1368 ; 0.27 ; 0.000 ; 0.000 ; 
85314 ; 2950986.885 ; 0.3174 ; 0.5786 ; 17.32 ; 4.05 ; 4672 ; 1535 ; 0.23 ; 0.000 ; 0.000 ; 
85315 ; 2951020.439 ; 0.3133 ; 0.5815 ; 5.86 ; 4.43 ; 4667 ; 1656 ; 0.30 ; 0.000 ; 0.000 ; 
85316 ; 2951051.687 ; 0.3116 ; 0.5807 ; 7.64 ; 4.88 ; 4664 ; 1784 ; 0.29 ; 0.000 ; 0.000 ; 
85317 ; 2951084.822 ; 0.3125 ; 0.5849 ; 13.96 ; 5.03 ; 4661 ; 1838 ; 0.26 ; 0.000 ; 0.000 ; 
85318 ; 2951117.747 ; 0.3116 ; 0.5869 ; 13.58 ; 5.39 ; 4752 ; 1972 ; 0.28 ; 0.000 ; 0.000 ; 
85319 ; 2951151.931 ; 0.3145 ; 0.5872 ; 14.05 ; 5.71 ; 4849 ; 2072 ; 0.28 ; 0.000 ; 0.000 ; 
85320 ; 2951188.631 ; 0.3213 ; 0.5873 ; 15.84 ; 5.83 ; 4925 ; 2107 ; 0.26 ; 0.000 ; 0.000 ; 
85321 ; 2951225.750 ; 0.3269 ; 0.5875 ; 14.49 ; 5.62 ; 4987 ; 2027 ; 0.26 ; 0.000 ; 0.000 ; 
85322 ; 2951257.627 ; 0.3286 ; 0.5883 ; 14.54 ; 5.66 ; 5036 ; 2049 ; 0.27 ; 0.000 ; 0.000 ; 
85323 ; 2951289.504 ; 0.3282 ; 0.5791 ; 14.32 ; 6.06 ; 5075 ; 2096 ; 0.26 ; 0.000 ; 0.000 ; 
85324 ; 2951322.429 ; 0.3289 ; 0.5714 ; 14.03 ; 6.11 ; 5005 ; 2088 ; 0.28 ; 0.000 ; 0.000 ; 
85325 ; 2951357.032 ; 0.3306 ; 0.5655 ; 14.49 ; 6.11 ; 4949 ; 2077 ; 0.28 ; 0.000 ; 0.000 ; 
85326 ; 2951392.264 ; 0.3316 ; 0.5561 ; 15.48 ; 6.22 ; 4905 ; 2110 ; 0.35 ; 0.000 ; 0.000 ; 
85327 ; 2951426.028 ; 0.3327 ; 0.5475 ; 15.47 ; 5.28 ; 4869 ; 1816 ; 0.32 ; 0.000 ; 0.000 ; 
85328 ; 2951461.051 ; 0.3333 ; 0.5400 ; 15.38 ; 5.25 ; 4841 ; 1805 ; 0.32 ; 0.000 ; 0.000 ; 
85329 ; 2951494.395 ; 0.3349 ; 0.5361 ; 17.31 ; 5.16 ; 4845 ; 1765 ; 0.29 ; 0.000 ; 0.000 ; 
85330 ; 2951529.208 ; 0.3374 ; 0.5346 ; 13.75 ; 5.46 ; 4849 ; 1853 ; 0.27 ; 0.000 ; 0.000 ; 
85331 ; 2951565.699 ; 0.3364 ; 0.5198 ; 15.11 ; 5.73 ; 4852 ; 1932 ; 0.17 ; 0.000 ; 0.000 ; 
85332 ; 2951600.302 ; 0.3392 ; 0.5180 ; 15.25 ; 5.18 ; 4917 ; 1753 ; 0.32 ; 0.000 ; 0.000 ; 
85333 ; 2951633.646 ; 0.3428 ; 0.5147 ; 15.88 ; 5.23 ; 5128 ; 1802 ; 0.29 ; 0.000 ; 0.000 ; 
85334 ; 2951667.201 ; 0.3487 ; 0.5142 ; 13.90 ; 5.18 ; 5039 ; 1797 ; 0.22 ; 0.000 ; 0.000 ; 
85335 ; 2951700.755 ; 0.3504 ; 0.5085 ; 13.94 ; 5.54 ; 4974 ; 1922 ; 0.28 ; 0.000 ; 0.000 ; 
85336 ; 2951734.729 ; 0.3526 ; 0.5062 ; 13.72 ; 5.74 ; 4926 ; 2019 ; 0.27 ; 0.000 ; 0.000 ; 
85337 ; 2951768.493 ; 0.3557 ; 0.5072 ; 13.53 ; 5.93 ; 4891 ; 2049 ; 0.24 ; 0.000 ; 0.000 ; 
85338 ; 2951801.209 ; 0.3589 ; 0.5107 ; 15.44 ; 6.17 ; 4864 ; 2145 ; 0.24 ; 0.000 ; 0.000 ; 
85339 ; 2951835.812 ; 0.3585 ; 0.5111 ; 16.67 ; 6.50 ; 4896 ; 2251 ; 0.19 ; 0.000 ; 0.000 ; 
85340 ; 2951882.788 ; 0.3597 ; 0.5251 ; 14.28 ; 5.85 ; 4922 ; 2091 ; 0.20 ; 0.000 ; 0.000 ; 
85341 ; 2951914.245 ; 0.3581 ; 0.5421 ; 14.91 ; 6.35 ; 4943 ; 2266 ; 0.23 ; 0.000 ; 0.000 ; 
85342 ; 2951945.912 ; 0.3581 ; 0.5490 ; 14.62 ; 6.59 ; 4982 ; 2339 ; 0.24 ; 0.000 ; 0.000 ; 
85343 ; 2951977.999 ; 0.3603 ; 0.5549 ; 17.12 ; 5.49 ; 5014 ; 1935 ; 0.21 ; 0.000 ; 0.000 ; 
85344 ; 2952010.714 ; 0.3569 ; 0.5608 ; 14.37 ; 3.28 ; 5040 ; 1178 ; 0.24 ; 0.000 ; 0.000 ; 
85345 ; 2952042.172 ; 0.3517 ; 0.5558 ; 14.55 ; 3.97 ; 5061 ; 1421 ; 0.27 ; 0.000 ; 0.000 ; 
85346 ; 2952074.887 ; 0.3505 ; 0.5571 ; 14.37 ; 4.69 ; 5078 ; 1658 ; 0.24 ; 0.000 ; 0.000 ; 
85347 ; 2952110.119 ; 0.3515 ; 0.5608 ; 14.20 ; 4.40 ; 5091 ; 1562 ; 0.26 ; 0.000 ; 0.000 ; 
85348 ; 2952152.901 ; 0.3531 ; 0.5639 ; 14.21 ; 4.56 ; 5102 ; 1636 ; 0.28 ; 0.000 ; 0.000 ; 
85349 ; 2952185.407 ; 0.3561 ; 0.5679 ; 14.48 ; 5.26 ; 5088 ; 1881 ; 0.25 ; 0.000 ; 0.000 ; 
