Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
129278 ; 6549060.924 ; 0.5039 ; 0.4822 ; 10.15 ; 13.19 ; 3474 ; 4374 ; 0.60 ; 0.583 ; 0.612 ; 
129279 ; 6549086.509 ; 0.5021 ; 0.4838 ; 10.11 ; 13.38 ; 3467 ; 4404 ; 0.60 ; 0.614 ; 0.589 ; 
129280 ; 6549122.161 ; 0.4999 ; 0.4857 ; 9.86 ; 13.26 ; 3433 ; 4428 ; 0.61 ; 0.630 ; 0.600 ; 
129281 ; 6549154.457 ; 0.4959 ; 0.4863 ; 9.60 ; 13.08 ; 3391 ; 4378 ; 0.60 ; 0.662 ; 0.544 ; 
129282 ; 6549200.175 ; 0.4937 ; 0.4907 ; 9.60 ; 12.88 ; 3346 ; 4337 ; 0.60 ; 0.608 ; 0.602 ; 
129283 ; 6549223.663 ; 0.4905 ; 0.4938 ; 9.52 ; 12.78 ; 3346 ; 4305 ; 0.64 ; 0.674 ; 0.600 ; 
129284 ; 6549255.959 ; 0.4886 ; 0.4948 ; 9.25 ; 12.58 ; 3275 ; 4280 ; 0.61 ; 0.652 ; 0.571 ; 
129285 ; 6549288.675 ; 0.4896 ; 0.4943 ; 8.96 ; 12.60 ; 3201 ; 4259 ; 0.63 ; 0.657 ; 0.612 ; 
129286 ; 6549322.649 ; 0.4923 ; 0.4923 ; 9.03 ; 12.48 ; 3233 ; 4221 ; 0.63 ; 0.668 ; 0.593 ; 
129287 ; 6549366.270 ; 0.4983 ; 0.4905 ; 9.15 ; 12.58 ; 3263 ; 4190 ; 0.64 ; 0.658 ; 0.625 ; 
129288 ; 6549391.435 ; 0.5029 ; 0.4917 ; 9.17 ; 12.50 ; 3215 ; 4166 ; 0.62 ; 0.644 ; 0.593 ; 
129289 ; 6549432.120 ; 0.5053 ; 0.4912 ; 9.39 ; 12.53 ; 3286 ; 4146 ; 0.61 ; 0.642 ; 0.580 ; 
129290 ; 6549461.480 ; 0.5061 ; 0.4896 ; 9.32 ; 12.32 ; 3282 ; 4131 ; 0.61 ; 0.652 ; 0.573 ; 
129291 ; 6549501.746 ; 0.5060 ; 0.4887 ; 9.30 ; 12.12 ; 3275 ; 4073 ; 0.58 ; 0.613 ; 0.539 ; 
129292 ; 6549551.238 ; 0.5077 ; 0.4881 ; 9.28 ; 11.01 ; 3307 ; 3707 ; 0.59 ; 0.616 ; 0.563 ; 
129293 ; 6549562.144 ; 0.5076 ; 0.4882 ; 9.37 ; 11.07 ; 3335 ; 3734 ; 0.62 ; 0.666 ; 0.582 ; 
129294 ; 6549597.376 ; 0.5073 ; 0.4886 ; 9.34 ; 11.03 ; 3335 ; 3756 ; 0.63 ; 0.655 ; 0.603 ; 
129295 ; 6549629.672 ; 0.5079 ; 0.4898 ; 9.38 ; 11.02 ; 3348 ; 3774 ; 0.60 ; 0.583 ; 0.608 ; 
129296 ; 6549665.323 ; 0.5091 ; 0.4913 ; 9.38 ; 11.31 ; 3366 ; 3832 ; 0.61 ; 0.589 ; 0.630 ; 
129297 ; 6549709.783 ; 0.5099 ; 0.4923 ; 9.47 ; 11.54 ; 3378 ; 3879 ; 0.61 ; 0.606 ; 0.607 ; 
129298 ; 6549732.432 ; 0.5109 ; 0.4944 ; 9.52 ; 11.74 ; 3375 ; 3916 ; 0.61 ; 0.614 ; 0.605 ; 
129299 ; 6549768.503 ; 0.5125 ; 0.4985 ; 9.56 ; 11.94 ; 3362 ; 3947 ; 0.59 ; 0.562 ; 0.617 ; 
129300 ; 6549802.897 ; 0.5118 ; 0.5061 ; 9.33 ; 11.86 ; 3312 ; 3971 ; 0.63 ; 0.597 ; 0.658 ; 
129301 ; 6549838.129 ; 0.5099 ; 0.5169 ; 9.32 ; 12.01 ; 3300 ; 3990 ; 0.63 ; 0.612 ; 0.642 ; 
129302 ; 6549870.844 ; 0.5069 ; 0.5246 ; 9.27 ; 11.74 ; 3284 ; 3984 ; 0.62 ; 0.621 ; 0.623 ; 
129303 ; 6549914.046 ; 0.5062 ; 0.5263 ; 8.96 ; 10.65 ; 3286 ; 3665 ; 0.65 ; 0.652 ; 0.640 ; 
129304 ; 6549941.309 ; 0.5084 ; 0.5256 ; 8.84 ; 9.93 ; 3244 ; 3426 ; 0.62 ; 0.621 ; 0.621 ; 
129305 ; 6549974.444 ; 0.5111 ; 0.5215 ; 8.65 ; 10.24 ; 3230 ; 3530 ; 0.61 ; 0.587 ; 0.625 ; 
129306 ; 6550005.901 ; 0.5125 ; 0.5177 ; 8.70 ; 10.29 ; 3235 ; 3614 ; 0.61 ; 0.595 ; 0.617 ; 
129307 ; 6550046.586 ; 0.5129 ; 0.5154 ; 8.68 ; 10.51 ; 3216 ; 3682 ; 0.61 ; 0.598 ; 0.630 ; 
129308 ; 6550074.687 ; 0.5130 ; 0.5145 ; 8.60 ; 10.73 ; 3192 ; 3736 ; 0.61 ; 0.600 ; 0.624 ; 
129309 ; 6550109.920 ; 0.5129 ; 0.5138 ; 8.74 ; 10.93 ; 3204 ; 3779 ; 0.61 ; 0.608 ; 0.603 ; 
129310 ; 6550143.894 ; 0.5128 ; 0.5108 ; 8.76 ; 10.95 ; 3237 ; 3813 ; 0.61 ; 0.604 ; 0.608 ; 
129311 ; 6550182.481 ; 0.5140 ; 0.5063 ; 8.88 ; 11.34 ; 3250 ; 3885 ; 0.62 ; 0.616 ; 0.615 ; 
129312 ; 6550224.005 ; 0.5164 ; 0.5023 ; 8.88 ; 11.51 ; 3260 ; 3943 ; 0.61 ; 0.581 ; 0.648 ; 
129313 ; 6550245.396 ; 0.5187 ; 0.4948 ; 8.94 ; 11.66 ; 3273 ; 3990 ; 0.61 ; 0.606 ; 0.617 ; 
129314 ; 6550279.370 ; 0.5213 ; 0.4875 ; 8.80 ; 11.93 ; 3232 ; 4027 ; 0.60 ; 0.575 ; 0.625 ; 
129315 ; 6550312.924 ; 0.5244 ; 0.4810 ; 8.90 ; 12.10 ; 3264 ; 4057 ; 0.62 ; 0.621 ; 0.615 ; 
129316 ; 6550347.737 ; 0.5265 ; 0.4763 ; 8.97 ; 12.22 ; 3299 ; 4127 ; 0.62 ; 0.612 ; 0.620 ; 
129317 ; 6550391.777 ; 0.5264 ; 0.4738 ; 9.09 ; 12.16 ; 3335 ; 4183 ; 0.62 ; 0.612 ; 0.631 ; 
129318 ; 6550422.815 ; 0.5229 ; 0.4726 ; 9.11 ; 12.08 ; 3342 ; 4228 ; 0.57 ; 0.545 ; 0.603 ; 
129319 ; 6550453.853 ; 0.5173 ; 0.4707 ; 9.18 ; 12.12 ; 3375 ; 4264 ; 0.56 ; 0.530 ; 0.599 ; 
129320 ; 6550488.246 ; 0.5142 ; 0.4687 ; 9.25 ; 11.34 ; 3382 ; 3950 ; 0.52 ; 0.469 ; 0.570 ; 
129321 ; 6550521.800 ; 0.5127 ; 0.4685 ; 9.27 ; 11.36 ; 3407 ; 3951 ; 0.54 ; 0.489 ; 0.600 ; 
129322 ; 6550558.291 ; 0.5131 ; 0.4698 ; 9.23 ; 11.46 ; 3378 ; 3952 ; 0.57 ; 0.540 ; 0.607 ; 
129323 ; 6550600.653 ; 0.5154 ; 0.4709 ; 9.31 ; 11.68 ; 3403 ; 3952 ; 0.59 ; 0.545 ; 0.633 ; 
129324 ; 6550624.561 ; 0.5163 ; 0.4720 ; 9.43 ; 11.69 ; 3412 ; 3953 ; 0.60 ; 0.566 ; 0.636 ; 
129325 ; 6550657.696 ; 0.5157 ; 0.4741 ; 9.51 ; 11.59 ; 3430 ; 3953 ; 0.59 ; 0.554 ; 0.626 ; 
129326 ; 6550693.347 ; 0.5141 ; 0.4772 ; 9.50 ; 11.83 ; 3432 ; 4044 ; 0.60 ; 0.552 ; 0.638 ; 
129327 ; 6550734.871 ; 0.5121 ; 0.4809 ; 9.42 ; 11.98 ; 3423 ; 4117 ; 0.59 ; 0.565 ; 0.612 ; 
129328 ; 6550761.295 ; 0.5108 ; 0.4841 ; 9.33 ; 11.95 ; 3405 ; 4176 ; 0.58 ; 0.530 ; 0.629 ; 
129329 ; 6550795.688 ; 0.5095 ; 0.4867 ; 9.26 ; 11.99 ; 3420 ; 4224 ; 0.57 ; 0.527 ; 0.614 ; 
129330 ; 6550830.082 ; 0.5082 ; 0.4905 ; 9.26 ; 12.20 ; 3409 ; 4262 ; 0.59 ; 0.555 ; 0.630 ; 
129331 ; 6550870.766 ; 0.5075 ; 0.4932 ; 9.28 ; 12.08 ; 3421 ; 4246 ; 0.58 ; 0.547 ; 0.617 ; 
129332 ; 6550913.129 ; 0.5068 ; 0.4941 ; 9.31 ; 12.06 ; 3412 ; 4232 ; 0.57 ; 0.543 ; 0.593 ; 
129333 ; 6550934.939 ; 0.5081 ; 0.4944 ; 9.26 ; 12.16 ; 3389 ; 4222 ; 0.57 ; 0.550 ; 0.583 ; 
129334 ; 6550966.816 ; 0.5096 ; 0.4963 ; 9.15 ; 12.11 ; 3378 ; 4213 ; 0.56 ; 0.531 ; 0.587 ; 
129335 ; 6551000.370 ; 0.5106 ; 0.4990 ; 9.18 ; 12.03 ; 3363 ; 4206 ; 0.59 ; 0.571 ; 0.601 ; 
129336 ; 6551035.183 ; 0.5118 ; 0.5013 ; 9.15 ; 12.15 ; 3356 ; 4224 ; 0.59 ; 0.578 ; 0.594 ; 
129337 ; 6551077.965 ; 0.5144 ; 0.5050 ; 9.19 ; 12.16 ; 3380 ; 4239 ; 0.57 ; 0.531 ; 0.609 ; 
129338 ; 6551103.550 ; 0.5174 ; 0.5064 ; 9.09 ; 12.35 ; 3347 ; 4251 ; 0.61 ; 0.617 ; 0.597 ; 
129339 ; 6551137.944 ; 0.5215 ; 0.5084 ; 9.11 ; 12.53 ; 3326 ; 4260 ; 0.61 ; 0.613 ; 0.607 ; 
129340 ; 6551171.917 ; 0.5257 ; 0.5099 ; 9.09 ; 12.54 ; 3338 ; 4268 ; 0.62 ; 0.617 ; 0.630 ; 
129341 ; 6551205.472 ; 0.5293 ; 0.5104 ; 9.14 ; 12.65 ; 3348 ; 4296 ; 0.61 ; 0.616 ; 0.599 ; 
129342 ; 6551246.995 ; 0.5309 ; 0.5116 ; 9.15 ; 12.57 ; 3354 ; 4319 ; 0.60 ; 0.612 ; 0.586 ; 
129343 ; 6551274.678 ; 0.5312 ; 0.5116 ; 9.21 ; 12.55 ; 3354 ; 4337 ; 0.61 ; 0.619 ; 0.604 ; 
129344 ; 6551318.718 ; 0.5316 ; 0.5108 ; 9.04 ; 12.39 ; 3321 ; 4352 ; 0.63 ; 0.628 ; 0.633 ; 
129345 ; 6551348.917 ; 0.5304 ; 0.5097 ; 9.11 ; 12.38 ; 3333 ; 4364 ; 0.61 ; 0.643 ; 0.572 ; 
129346 ; 6551380.794 ; 0.5269 ; 0.5082 ; 9.08 ; 12.67 ; 3278 ; 4445 ; 0.62 ; 0.666 ; 0.575 ; 
129347 ; 6551423.995 ; 0.5228 ; 0.5078 ; 8.99 ; 12.83 ; 3262 ; 4510 ; 0.63 ; 0.662 ; 0.598 ; 
129348 ; 6551446.644 ; 0.5175 ; 0.5086 ; 8.96 ; 12.74 ; 3232 ; 4562 ; 0.63 ; 0.665 ; 0.594 ; 
129349 ; 6551481.038 ; 0.5113 ; 0.5087 ; 8.99 ; 12.82 ; 3261 ; 4605 ; 0.63 ; 0.692 ; 0.578 ; 
129350 ; 6551514.592 ; 0.5046 ; 0.5096 ; 9.07 ; 12.81 ; 3268 ; 4638 ; 0.65 ; 0.699 ; 0.601 ; 
129351 ; 6551548.566 ; 0.4992 ; 0.5097 ; 9.14 ; 12.67 ; 3296 ; 4619 ; 0.62 ; 0.650 ; 0.582 ; 
129352 ; 6551593.445 ; 0.4949 ; 0.5091 ; 8.96 ; 12.55 ; 3274 ; 4603 ; 0.62 ; 0.646 ; 0.598 ; 
129353 ; 6551617.772 ; 0.4904 ; 0.5063 ; 8.92 ; 12.54 ; 3253 ; 4590 ; 0.63 ; 0.687 ; 0.582 ; 
129354 ; 6551653.843 ; 0.4869 ; 0.5033 ; 8.95 ; 12.48 ; 3262 ; 4579 ; 0.62 ; 0.653 ; 0.583 ; 
129355 ; 6551687.817 ; 0.4841 ; 0.4999 ; 8.87 ; 12.50 ; 3215 ; 4571 ; 0.64 ; 0.680 ; 0.607 ; 
129356 ; 6551721.371 ; 0.4818 ; 0.4949 ; 8.96 ; 12.52 ; 3235 ; 4540 ; 0.61 ; 0.665 ; 0.561 ; 
129357 ; 6551762.475 ; 0.4802 ; 0.4911 ; 8.79 ; 12.42 ; 3198 ; 4515 ; 0.59 ; 0.622 ; 0.552 ; 
129358 ; 6551788.061 ; 0.4783 ; 0.4878 ; 8.73 ; 12.38 ; 3158 ; 4495 ; 0.59 ; 0.637 ; 0.538 ; 
129359 ; 6551829.165 ; 0.4772 ; 0.4857 ; 8.68 ; 12.44 ; 3157 ; 4480 ; 0.60 ; 0.647 ; 0.549 ; 
129360 ; 6551861.042 ; 0.4765 ; 0.4856 ; 8.70 ; 12.31 ; 3147 ; 4467 ; 0.60 ; 0.649 ; 0.560 ; 
129361 ; 6551893.338 ; 0.4765 ; 0.4859 ; 8.63 ; 12.01 ; 3136 ; 4386 ; 0.60 ; 0.628 ; 0.564 ; 
129362 ; 6551932.764 ; 0.4760 ; 0.4855 ; 8.54 ; 11.78 ; 3139 ; 4322 ; 0.59 ; 0.638 ; 0.535 ; 
129363 ; 6551961.285 ; 0.4761 ; 0.4861 ; 8.51 ; 11.60 ; 3132 ; 4270 ; 0.57 ; 0.618 ; 0.530 ; 
129364 ; 6551996.518 ; 0.4760 ; 0.4862 ; 8.43 ; 11.50 ; 3131 ; 4230 ; 0.54 ; 0.596 ; 0.476 ; 
129365 ; 6552030.491 ; 0.4761 ; 0.4876 ; 8.45 ; 11.32 ; 3131 ; 4197 ; 0.54 ; 0.594 ; 0.489 ; 
129366 ; 6552064.465 ; 0.4765 ; 0.4896 ; 8.50 ; 11.30 ; 3129 ; 4218 ; 0.53 ; 0.569 ; 0.486 ; 
129367 ; 6552107.667 ; 0.4793 ; 0.4905 ; 8.39 ; 10.52 ; 3135 ; 3904 ; 0.52 ; 0.593 ; 0.454 ; 
129368 ; 6552136.188 ; 0.4811 ; 0.4921 ; 8.48 ; 10.63 ; 3130 ; 3982 ; 0.53 ; 0.596 ; 0.468 ; 
129369 ; 6552171.420 ; 0.4822 ; 0.4944 ; 8.54 ; 10.94 ; 3137 ; 4045 ; 0.55 ; 0.620 ; 0.487 ; 
129370 ; 6552205.394 ; 0.4848 ; 0.4976 ; 8.53 ; 10.20 ; 3132 ; 3731 ; 0.55 ; 0.595 ; 0.508 ; 
129371 ; 6552244.820 ; 0.4845 ; 0.4995 ; 8.59 ; 10.42 ; 3119 ; 3865 ; 0.54 ; 0.583 ; 0.487 ; 
129372 ; 6552285.505 ; 0.4829 ; 0.5025 ; 8.58 ; 10.69 ; 3129 ; 3973 ; 0.54 ; 0.569 ; 0.503 ; 
129373 ; 6552309.413 ; 0.4810 ; 0.5075 ; 8.50 ; 11.01 ; 3127 ; 4060 ; 0.53 ; 0.542 ; 0.510 ; 
129374 ; 6552341.289 ; 0.4776 ; 0.5128 ; 8.48 ; 10.98 ; 3127 ; 4131 ; 0.54 ; 0.573 ; 0.509 ; 
129375 ; 6552375.263 ; 0.4771 ; 0.5173 ; 8.43 ; 10.33 ; 3127 ; 3870 ; 0.53 ; 0.566 ; 0.493 ; 
129376 ; 6552408.818 ; 0.4753 ; 0.5191 ; 8.41 ; 10.79 ; 3130 ; 3977 ; 0.56 ; 0.644 ; 0.475 ; 
129377 ; 6552450.341 ; 0.4763 ; 0.5204 ; 8.48 ; 11.11 ; 3153 ; 4064 ; 0.56 ; 0.604 ; 0.506 ; 
129378 ; 6552476.346 ; 0.4779 ; 0.5210 ; 8.50 ; 11.30 ; 3174 ; 4134 ; 0.59 ; 0.662 ; 0.526 ; 
129379 ; 6552511.998 ; 0.4795 ; 0.5223 ; 8.56 ; 11.45 ; 3186 ; 4190 ; 0.59 ; 0.643 ; 0.536 ; 
129380 ; 6552545.971 ; 0.4825 ; 0.5218 ; 8.50 ; 11.67 ; 3198 ; 4235 ; 0.59 ; 0.660 ; 0.513 ; 
129381 ; 6552580.784 ; 0.4845 ; 0.5207 ; 8.56 ; 11.71 ; 3202 ; 4318 ; 0.55 ; 0.607 ; 0.487 ; 
129382 ; 6552625.663 ; 0.4866 ; 0.5179 ; 8.76 ; 11.97 ; 3254 ; 4384 ; 0.55 ; 0.633 ; 0.476 ; 
129383 ; 6552649.151 ; 0.4882 ; 0.5150 ; 8.77 ; 12.15 ; 3251 ; 4438 ; 0.56 ; 0.640 ; 0.478 ; 
129384 ; 6552686.481 ; 0.4885 ; 0.5122 ; 8.79 ; 12.25 ; 3249 ; 4481 ; 0.56 ; 0.655 ; 0.470 ; 
129385 ; 6552720.035 ; 0.4880 ; 0.5069 ; 8.79 ; 12.32 ; 3237 ; 4516 ; 0.54 ; 0.657 ; 0.422 ; 
129386 ; 6552757.784 ; 0.4869 ; 0.5041 ; 8.73 ; 12.39 ; 3228 ; 4520 ; 0.54 ; 0.655 ; 0.433 ; 
129387 ; 6552798.469 ; 0.4854 ; 0.5042 ; 8.82 ; 12.50 ; 3235 ; 4522 ; 0.59 ; 0.682 ; 0.491 ; 
129388 ; 6552822.376 ; 0.4821 ; 0.5068 ; 8.84 ; 12.35 ; 3214 ; 4525 ; 0.57 ; 0.640 ; 0.509 ; 
129389 ; 6552855.511 ; 0.4764 ; 0.5109 ; 8.97 ; 12.21 ; 3271 ; 4527 ; 0.55 ; 0.616 ; 0.482 ; 
129390 ; 6552889.485 ; 0.4749 ; 0.5144 ; 8.96 ; 11.33 ; 3282 ; 4172 ; 0.57 ; 0.607 ; 0.524 ; 
129391 ; 6552923.039 ; 0.4746 ; 0.5195 ; 8.96 ; 11.43 ; 3297 ; 4244 ; 0.55 ; 0.580 ; 0.527 ; 
129392 ; 6552964.563 ; 0.4735 ; 0.5236 ; 8.97 ; 11.75 ; 3303 ; 4301 ; 0.58 ; 0.624 ; 0.542 ; 
129393 ; 6552990.987 ; 0.4729 ; 0.5276 ; 8.93 ; 11.88 ; 3306 ; 4348 ; 0.64 ; 0.677 ; 0.598 ; 
129394 ; 6553026.639 ; 0.4732 ; 0.5314 ; 8.94 ; 11.94 ; 3316 ; 4385 ; 0.62 ; 0.644 ; 0.606 ; 
129395 ; 6553061.032 ; 0.4748 ; 0.5328 ; 8.87 ; 10.93 ; 3333 ; 4041 ; 0.62 ; 0.677 ; 0.569 ; 
129396 ; 6553095.845 ; 0.4764 ; 0.5336 ; 8.77 ; 11.16 ; 3288 ; 4138 ; 0.64 ; 0.675 ; 0.602 ; 
129397 ; 6553138.627 ; 0.4770 ; 0.5325 ; 8.88 ; 11.49 ; 3308 ; 4216 ; 0.62 ; 0.666 ; 0.576 ; 
129398 ; 6553173.859 ; 0.4773 ; 0.5310 ; 8.80 ; 11.48 ; 3299 ; 4279 ; 0.64 ; 0.669 ; 0.601 ; 
129399 ; 6553206.574 ; 0.4773 ; 0.5290 ; 8.96 ; 11.74 ; 3325 ; 4330 ; 0.65 ; 0.679 ; 0.627 ; 
129400 ; 6553238.032 ; 0.4750 ; 0.5284 ; 9.02 ; 11.67 ; 3345 ; 4371 ; 0.67 ; 0.682 ; 0.653 ; 
129401 ; 6553271.586 ; 0.4708 ; 0.5276 ; 9.05 ; 11.93 ; 3359 ; 4428 ; 0.67 ; 0.699 ; 0.634 ; 
129402 ; 6553308.496 ; 0.4699 ; 0.5268 ; 9.04 ; 11.19 ; 3344 ; 4116 ; 0.64 ; 0.665 ; 0.624 ; 
129403 ; 6553348.761 ; 0.4690 ; 0.5261 ; 9.15 ; 11.43 ; 3376 ; 4223 ; 0.61 ; 0.632 ; 0.592 ; 
129404 ; 6553371.830 ; 0.4703 ; 0.5246 ; 9.11 ; 11.72 ; 3400 ; 4308 ; 0.63 ; 0.662 ; 0.596 ; 
129405 ; 6553404.965 ; 0.4742 ; 0.5230 ; 9.18 ; 10.98 ; 3426 ; 4009 ; 0.61 ; 0.637 ; 0.590 ; 
129406 ; 6553438.519 ; 0.4791 ; 0.5221 ; 9.02 ; 11.32 ; 3394 ; 4136 ; 0.62 ; 0.628 ; 0.604 ; 
129407 ; 6553484.237 ; 0.4816 ; 0.5185 ; 9.15 ; 11.46 ; 3427 ; 4239 ; 0.60 ; 0.648 ; 0.552 ; 
129408 ; 6553506.886 ; 0.4845 ; 0.5145 ; 9.00 ; 11.77 ; 3404 ; 4321 ; 0.58 ; 0.642 ; 0.524 ; 
129409 ; 6553540.021 ; 0.4886 ; 0.5097 ; 9.11 ; 12.15 ; 3396 ; 4387 ; 0.59 ; 0.641 ; 0.541 ; 
129410 ; 6553573.995 ; 0.4918 ; 0.5060 ; 9.13 ; 12.28 ; 3395 ; 4441 ; 0.58 ; 0.637 ; 0.524 ; 
129411 ; 6553607.550 ; 0.4928 ; 0.5058 ; 9.14 ; 12.42 ; 3375 ; 4507 ; 0.57 ; 0.610 ; 0.525 ; 
129412 ; 6553651.590 ; 0.4927 ; 0.5055 ; 9.10 ; 12.53 ; 3367 ; 4561 ; 0.58 ; 0.629 ; 0.530 ; 
129413 ; 6553687.242 ; 0.4919 ; 0.5052 ; 9.02 ; 12.61 ; 3354 ; 4604 ; 0.59 ; 0.632 ; 0.554 ; 
129414 ; 6553717.021 ; 0.4903 ; 0.5048 ; 8.94 ; 12.68 ; 3348 ; 4638 ; 0.57 ; 0.624 ; 0.522 ; 
129415 ; 6553748.478 ; 0.4893 ; 0.5052 ; 9.01 ; 12.73 ; 3366 ; 4666 ; 0.55 ; 0.591 ; 0.512 ; 
129416 ; 6553781.194 ; 0.4867 ; 0.5060 ; 8.95 ; 12.62 ; 3356 ; 4689 ; 0.56 ; 0.616 ; 0.498 ; 
129417 ; 6553824.395 ; 0.4832 ; 0.5065 ; 9.06 ; 12.67 ; 3354 ; 4706 ; 0.57 ; 0.630 ; 0.501 ; 
129418 ; 6553848.722 ; 0.4802 ; 0.5071 ; 9.13 ; 12.70 ; 3377 ; 4721 ; 0.57 ; 0.628 ; 0.512 ; 
129419 ; 6553884.793 ; 0.4777 ; 0.5072 ; 9.08 ; 12.70 ; 3374 ; 4732 ; 0.55 ; 0.625 ; 0.483 ; 
129420 ; 6553916.251 ; 0.4765 ; 0.5055 ; 9.14 ; 12.87 ; 3383 ; 4741 ; 0.54 ; 0.583 ; 0.492 ; 
129421 ; 6553949.386 ; 0.4725 ; 0.5033 ; 9.22 ; 12.77 ; 3385 ; 4773 ; 0.52 ; 0.591 ; 0.456 ; 
129422 ; 6553992.587 ; 0.4684 ; 0.5046 ; 8.84 ; 12.93 ; 3377 ; 4799 ; 0.51 ; 0.566 ; 0.445 ; 
129423 ; 6554018.592 ; 0.4667 ; 0.5051 ; 8.87 ; 11.90 ; 3383 ; 4361 ; 0.50 ; 0.562 ; 0.432 ; 
129424 ; 6554054.663 ; 0.4644 ; 0.5079 ; 8.90 ; 12.00 ; 3408 ; 4467 ; 0.49 ; 0.535 ; 0.442 ; 
129425 ; 6554102.058 ; 0.4615 ; 0.5111 ; 8.99 ; 12.17 ; 3434 ; 4553 ; 0.48 ; 0.545 ; 0.417 ; 
129426 ; 6554134.774 ; 0.4595 ; 0.5146 ; 8.95 ; 12.36 ; 3445 ; 4622 ; 0.46 ; 0.515 ; 0.403 ; 
129427 ; 6554175.878 ; 0.4583 ; 0.5180 ; 8.94 ; 12.45 ; 3479 ; 4677 ; 0.45 ; 0.502 ; 0.399 ; 
129428 ; 6554197.688 ; 0.4582 ; 0.5208 ; 9.04 ; 12.56 ; 3503 ; 4722 ; 0.43 ; 0.468 ; 0.398 ; 
129429 ; 6554229.984 ; 0.4573 ; 0.5216 ; 9.15 ; 12.65 ; 3529 ; 4757 ; 0.42 ; 0.466 ; 0.379 ; 
129430 ; 6554261.022 ; 0.4597 ; 0.5216 ; 9.23 ; 11.60 ; 3558 ; 4334 ; 0.42 ; 0.451 ; 0.389 ; 
129431 ; 6554293.318 ; 0.4602 ; 0.5201 ; 9.24 ; 11.94 ; 3574 ; 4468 ; 0.44 ; 0.513 ; 0.375 ; 
129432 ; 6554336.100 ; 0.4605 ; 0.5183 ; 9.29 ; 12.04 ; 3587 ; 4577 ; 0.43 ; 0.485 ; 0.376 ; 
129433 ; 6554360.847 ; 0.4600 ; 0.5164 ; 9.31 ; 12.27 ; 3582 ; 4666 ; 0.44 ; 0.490 ; 0.386 ; 
129434 ; 6554395.240 ; 0.4592 ; 0.5142 ; 9.43 ; 12.50 ; 3627 ; 4737 ; 0.45 ; 0.505 ; 0.396 ; 
129435 ; 6554429.633 ; 0.4581 ; 0.5113 ; 9.47 ; 12.75 ; 3640 ; 4794 ; 0.45 ; 0.514 ; 0.377 ; 
129436 ; 6554463.188 ; 0.4576 ; 0.5091 ; 9.48 ; 12.84 ; 3659 ; 4890 ; 0.45 ; 0.514 ; 0.390 ; 
129437 ; 6554505.970 ; 0.4587 ; 0.5075 ; 9.39 ; 13.11 ; 3648 ; 4967 ; 0.48 ; 0.539 ; 0.417 ; 
129438 ; 6554530.297 ; 0.4605 ; 0.5078 ; 9.39 ; 13.47 ; 3622 ; 5028 ; 0.50 ; 0.565 ; 0.432 ; 
129439 ; 6554565.109 ; 0.4615 ; 0.5080 ; 9.28 ; 13.59 ; 3602 ; 5078 ; 0.51 ; 0.596 ; 0.421 ; 
129440 ; 6554598.244 ; 0.4619 ; 0.5089 ; 9.26 ; 13.70 ; 3603 ; 5118 ; 0.51 ; 0.585 ; 0.430 ; 
129441 ; 6554631.379 ; 0.4618 ; 0.5111 ; 9.25 ; 13.70 ; 3599 ; 5150 ; 0.50 ; 0.560 ; 0.443 ; 
129442 ; 6554677.097 ; 0.4603 ; 0.5139 ; 9.25 ; 13.60 ; 3584 ; 5177 ; 0.51 ; 0.582 ; 0.434 ; 
129443 ; 6554701.844 ; 0.4596 ; 0.5174 ; 9.21 ; 13.82 ; 3560 ; 5197 ; 0.53 ; 0.589 ; 0.465 ; 
129444 ; 6554737.915 ; 0.4606 ; 0.5193 ; 9.59 ; 13.93 ; 3544 ; 5214 ; 0.53 ; 0.563 ; 0.505 ; 
129445 ; 6554771.889 ; 0.4609 ; 0.5213 ; 9.16 ; 14.04 ; 3517 ; 5227 ; 0.54 ; 0.611 ; 0.474 ; 
129446 ; 6554805.024 ; 0.4601 ; 0.5208 ; 9.02 ; 13.60 ; 3490 ; 5162 ; 0.52 ; 0.604 ; 0.440 ; 
129447 ; 6554846.547 ; 0.4587 ; 0.5192 ; 9.05 ; 13.57 ; 3476 ; 5109 ; 0.49 ; 0.574 ; 0.415 ; 
129448 ; 6554873.391 ; 0.4546 ; 0.5171 ; 8.86 ; 13.20 ; 3452 ; 5067 ; 0.48 ; 0.560 ; 0.403 ; 
129449 ; 6554908.203 ; 0.4487 ; 0.5165 ; 8.89 ; 13.18 ; 3435 ; 5034 ; 0.50 ; 0.586 ; 0.410 ; 
129450 ; 6554942.177 ; 0.4451 ; 0.5166 ; 8.91 ; 11.92 ; 3412 ; 4535 ; 0.47 ; 0.556 ; 0.393 ; 
129451 ; 6554975.732 ; 0.4465 ; 0.5174 ; 8.86 ; 11.01 ; 3407 ; 4156 ; 0.47 ; 0.528 ; 0.407 ; 
129452 ; 6555018.514 ; 0.4501 ; 0.5169 ; 8.78 ; 10.28 ; 3392 ; 3856 ; 0.47 ; 0.541 ; 0.396 ; 
